genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Staphylococcus haemolyticus 7068_7_8,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,tetracycline,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,trimethoprim,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_8,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,fosfomycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,fusidic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,mupirocin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,rifampin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,trimethoprim,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus 7068_7_9,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,cefoxitin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,ceftaroline,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,ciprofloxacin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,clindamycin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,dalbavancin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,daptomycin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,erythromycin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,fusidic acid,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,gentamicin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,linezolid,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,moxifloxacin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,mupirocin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,oritavancin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,oxacillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,rifampin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,tedizolid,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,teicoplanin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,telavancin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,tetracycline,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,tigecycline,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,trimethoprim/sulfamethoxazole,,Staphylococcus haemolyticus
Staphylococcus haemolyticus CNS200,1283,vancomycin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,amoxicillin/clavulanic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,ampicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,ampicillin/sulbactam,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,cefazolin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,ceftriaxone,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,chloramphenicol,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,clindamycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,imipenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,levofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,meropenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,moxifloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,penicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0050-1702-2009,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,amoxicillin/clavulanic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,ampicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,ampicillin/sulbactam,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,cefazolin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,ceftriaxone,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,chloramphenicol,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,clindamycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,imipenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,levofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,meropenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,moxifloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,penicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0054-1702-2009,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,amoxicillin/clavulanic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,ampicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,ampicillin/sulbactam,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,cefazolin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,ceftriaxone,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,chloramphenicol,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,clindamycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,imipenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,levofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,meropenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,moxifloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,penicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0878-2001-2009,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,amoxicillin/clavulanic acid,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,ampicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,ampicillin/sulbactam,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,cefazolin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,ceftriaxone,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,chloramphenicol,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,ciprofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,clindamycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,daptomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,erythromycin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,gentamicin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,imipenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,levofloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,linezolid,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,meropenem,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,moxifloxacin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,oxacillin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,penicillin,,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,rifampin,Resistant,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,tetracycline,Susceptible,Staphylococcus haemolyticus
Staphylococcus haemolyticus strain 0894-2001-2009,1283,vancomycin,Susceptible,Staphylococcus haemolyticus
Staphylococcus lugdunensis 1D-366,28035,cefoxitin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,ceftaroline,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,clindamycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,daptomycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,erythromycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,fusidic acid,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,gentamicin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,levofloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,linezolid,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,moxifloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,mupirocin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,norfloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,rifampin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,teicoplanin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,telavancin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,tetracycline,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,tobramycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,trimethoprim/sulfamethoxazole,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-366,28035,vancomycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,cefoxitin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,ceftaroline,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,clindamycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,daptomycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,erythromycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,fusidic acid,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,gentamicin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,levofloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,linezolid,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,moxifloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,mupirocin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,norfloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,rifampin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,teicoplanin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,telavancin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,tetracycline,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,tobramycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,trimethoprim/sulfamethoxazole,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-367,28035,vancomycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,cefoxitin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,ceftaroline,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,clindamycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,daptomycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,erythromycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,fusidic acid,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,gentamicin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,levofloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,linezolid,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,moxifloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,mupirocin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,norfloxacin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,rifampin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,teicoplanin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,telavancin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,tetracycline,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,tobramycin,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,trimethoprim/sulfamethoxazole,,Staphylococcus lugdunensis
Staphylococcus lugdunensis 1D-368,28035,vancomycin,,Staphylococcus lugdunensis
Staphylococcus pettenkoferi strain 268,170573,ciprofloxacin,Resistant,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,clindamycin,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,daptomycin,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,erythromycin,Resistant,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,gentamicin,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,levofloxacin,Resistant,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,linezolid,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,minocycline,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,moxifloxacin,Resistant,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,penicillin,Resistant,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,rifampin,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,tetracycline,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,tigecycline,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,trimethoprim/sulfamethoxazole,Susceptible,Staphylococcus pettenkoferi
Staphylococcus pettenkoferi strain 268,170573,vancomycin,Susceptible,Staphylococcus pettenkoferi
Staphylococcus saprophyticus 1D-365,29385,cefoxitin,,Staphylococcus saprophyticus
