genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Morganella morganii MGL_R2GC1,582,carbenicillin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,doxycycline,Intermediate,Morganella morganii
Morganella morganii MGL_R2GC1,582,erythromycin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,imipenem,Intermediate,Morganella morganii
Morganella morganii MGL_R2GC1,582,kanamycin,Intermediate,Morganella morganii
Morganella morganii MGL_R2GC1,582,nalidixic acid,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,polymyxin B,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,spectinomycin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,streptomycin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,tetracycline,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,ampicillin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,carbenicillin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,doxycycline,Intermediate,Morganella morganii
Morganella morganii MGL_R2GC1,582,erythromycin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,imipenem,Intermediate,Morganella morganii
Morganella morganii MGL_R2GC1,582,kanamycin,Intermediate,Morganella morganii
Morganella morganii MGL_R2GC1,582,nalidixic acid,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,polymyxin B,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,spectinomycin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,streptomycin,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,tetracycline,Resistant,Morganella morganii
Morganella morganii MGL_R2GC1,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,ampicillin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,carbenicillin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,doxycycline,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,erythromycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,imipenem,Intermediate,Morganella morganii
Morganella morganii MGL_R4GC,582,kanamycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,nalidixic acid,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,polymyxin B,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,spectinomycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,streptomycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,tetracycline,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,ampicillin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,carbenicillin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,doxycycline,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,erythromycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,imipenem,Intermediate,Morganella morganii
Morganella morganii MGL_R4GC,582,kanamycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,nalidixic acid,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,polymyxin B,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,spectinomycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,streptomycin,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,tetracycline,Resistant,Morganella morganii
Morganella morganii MGL_R4GC,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii strain 226,582,amikacin,Susceptible,Morganella morganii
Morganella morganii strain 226,582,amoxicillin/clavulanic acid,Resistant,Morganella morganii
Morganella morganii strain 226,582,ampicillin,Resistant,Morganella morganii
Morganella morganii strain 226,582,cefazolin,Resistant,Morganella morganii
Morganella morganii strain 226,582,cefepime,Resistant,Morganella morganii
Morganella morganii strain 226,582,cefoxitin,Resistant,Morganella morganii
Morganella morganii strain 226,582,ceftazidime,Resistant,Morganella morganii
Morganella morganii strain 226,582,ceftriaxone,Resistant,Morganella morganii
Morganella morganii strain 226,582,ciprofloxacin,Resistant,Morganella morganii
Morganella morganii strain 226,582,gentamicin,Resistant,Morganella morganii
Morganella morganii strain 226,582,levofloxacin,Resistant,Morganella morganii
Morganella morganii strain 226,582,meropenem,Resistant,Morganella morganii
Morganella morganii strain 226,582,piperacillin/tazobactam,Resistant,Morganella morganii
Morganella morganii strain 226,582,tetracycline,Resistant,Morganella morganii
Morganella morganii strain 226,582,tobramycin,Susceptible,Morganella morganii
Morganella morganii strain 226,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii strain 408,582,amikacin,Susceptible,Morganella morganii
Morganella morganii strain 408,582,amoxicillin/clavulanic acid,Resistant,Morganella morganii
Morganella morganii strain 408,582,ampicillin,Resistant,Morganella morganii
Morganella morganii strain 408,582,cefepime,Susceptible,Morganella morganii
Morganella morganii strain 408,582,cefoxitin,Intermediate,Morganella morganii
Morganella morganii strain 408,582,ceftazidime,Resistant,Morganella morganii
Morganella morganii strain 408,582,ceftriaxone,Resistant,Morganella morganii
Morganella morganii strain 408,582,ciprofloxacin,Resistant,Morganella morganii
Morganella morganii strain 408,582,ertapenem,Susceptible,Morganella morganii
Morganella morganii strain 408,582,gentamicin,Susceptible,Morganella morganii
Morganella morganii strain 408,582,levofloxacin,Resistant,Morganella morganii
Morganella morganii strain 408,582,meropenem,Susceptible,Morganella morganii
Morganella morganii strain 408,582,piperacillin/tazobactam,Susceptible,Morganella morganii
Morganella morganii strain 408,582,tetracycline,Resistant,Morganella morganii
Morganella morganii strain 408,582,tobramycin,Susceptible,Morganella morganii
Morganella morganii strain 408,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,amikacin,Susceptible,Morganella morganii
Morganella morganii strain AR_0057,582,amoxicillin/clavulanic acid,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,ampicillin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,ampicillin/sulbactam,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,aztreonam,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,cefazolin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,cefepime,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,cefotaxime,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,cefoxitin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,ceftazidime,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,ceftriaxone,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,ciprofloxacin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,doripenem,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,ertapenem,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,gentamicin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,imipenem,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,levofloxacin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,meropenem,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,piperacillin/tazobactam,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,tetracycline,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,tigecycline,Susceptible,Morganella morganii
Morganella morganii strain AR_0057,582,tobramycin,Resistant,Morganella morganii
Morganella morganii strain AR_0057,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,amikacin,Susceptible,Morganella morganii
Morganella morganii strain AR_0133,582,amoxicillin/clavulanic acid,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,ampicillin,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,ampicillin/sulbactam,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,aztreonam,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,cefazolin,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,cefepime,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,cefotaxime,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,cefoxitin,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,ceftazidime,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,ceftriaxone,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,ciprofloxacin,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,doripenem,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,ertapenem,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,gentamicin,Susceptible,Morganella morganii
Morganella morganii strain AR_0133,582,imipenem,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,levofloxacin,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,meropenem,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,piperacillin/tazobactam,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,tetracycline,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,tigecycline,Resistant,Morganella morganii
Morganella morganii strain AR_0133,582,tobramycin,Susceptible,Morganella morganii
Morganella morganii strain AR_0133,582,trimethoprim/sulfamethoxazole,Resistant,Morganella morganii
Mycobacterium africanum strain MAL010084,33894,amikacin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,capreomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,ciprofloxacin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,cycloserine,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,ethambutol,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,ethambutol,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,ethionamide,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,isoniazid,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,isoniazid,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,isoniazid,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,kanamycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,para-aminosalicylic acid,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,pyrazinamide,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,rifampin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,rifampin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL010084,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,amikacin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,capreomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,ciprofloxacin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,cycloserine,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,ethambutol,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,ethambutol,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,ethionamide,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,isoniazid,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,isoniazid,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,isoniazid,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,kanamycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,para-aminosalicylic acid,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,pyrazinamide,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,rifampin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,rifampin,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,streptomycin,Resistant,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium africanum strain MAL020148,33894,streptomycin,Susceptible,Mycobacterium tuberculosis variant africanum
Mycobacterium tuberculosis ERR1023301,1797,amikacin,Resistant,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023301,1797,capreomycin,Resistant,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023301,1797,ethambutol,Resistant,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023301,1797,isoniazid,Resistant,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023301,1797,levofloxacin,Susceptible,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023301,1797,pyrazinamide,Resistant,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023301,1797,rifampin,Resistant,Mycolicibacterium thermoresistibile
Mycobacterium tuberculosis ERR1023318,1798,amikacin,Susceptible,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023318,1798,capreomycin,Susceptible,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023318,1798,ethambutol,Susceptible,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023318,1798,isoniazid,Resistant,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023318,1798,levofloxacin,Susceptible,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023318,1798,pyrazinamide,Susceptible,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023318,1798,rifampin,Susceptible,Mycolicibacillus trivialis
Mycobacterium tuberculosis ERR1023342,1806,amikacin,Susceptible,Mycobacterium tuberculosis variant microti
Mycobacterium tuberculosis ERR1023342,1806,ethambutol,Susceptible,Mycobacterium tuberculosis variant microti
Mycobacterium tuberculosis ERR1023342,1806,isoniazid,Susceptible,Mycobacterium tuberculosis variant microti
Mycobacterium tuberculosis ERR1023342,1806,levofloxacin,Susceptible,Mycobacterium tuberculosis variant microti
Mycobacterium tuberculosis ERR1023342,1806,pyrazinamide,Susceptible,Mycobacterium tuberculosis variant microti
Mycobacterium tuberculosis ERR1023342,1806,rifampin,Susceptible,Mycobacterium tuberculosis variant microti
Mycobacterium tuberculosis ERR1023349,1801,amikacin,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023349,1801,capreomycin,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023349,1801,ethambutol,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023349,1801,isoniazid,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023349,1801,levofloxacin,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023349,1801,pyrazinamide,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023349,1801,rifampin,Susceptible,Mycolicibacterium diernhoferi
Mycobacterium tuberculosis ERR1023354,1807,amikacin,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis ERR1023354,1807,capreomycin,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis ERR1023354,1807,ethambutol,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis ERR1023354,1807,isoniazid,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis ERR1023354,1807,levofloxacin,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis ERR1023354,1807,pyrazinamide,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis ERR1023354,1807,rifampin,Susceptible,Mycolicibacterium obuense
Mycobacterium tuberculosis variant bovis strain MGIT125,1765,rifampin,Susceptible,Mycobacterium tuberculosis variant bovis
Mycobacterium tuberculosis variant bovis strain MGIT234,1765,rifampin,Susceptible,Mycobacterium tuberculosis variant bovis
Proteus mirabilis 010-E1-DxU-P_mir,584,amikacin,Susceptible,Proteus mirabilis
Proteus mirabilis 010-E1-DxU-P_mir,584,ampicillin,Resistant,Proteus mirabilis
